INT	STRING	STRING
4108	event_liveabilityevent_0009	#Y钓鱼是一种休闲的好手段！#r #r#cfabf8f钓鱼：#r#W在#gfff0f0大理穆子陵（103，156）#g000000#W、#gfff0f0楼兰城叶航（90，92）#g000000#W、#gfff0f0洛阳姜渔（207，184）#g000000#W、#gfff0f0苏州蒋平（238，77）#g000000#W、#gfff0f0束河古镇孙仿庄（213，156）#g000000#W处都可以学习#gfff0f0钓鱼技能#g000000#W。#r #r#cfabf8f学习钓鱼技能的条件是：#r#W玩家的等级达到#gfff0f010级#g000000#W即可。#r #r学习了钓鱼之后，可以到野外的一些河流有鱼的地方钓鱼，不过钓鱼之前记得购买#gfff0f0鱼竿#g000000#W并装备上。钓鱼并不耗费精力和活力。此外钓到的鱼和其他物品可以用来烹饪，当然有时某些任务也会需要。
4109	event_liveabilityevent_0010	#Y种植可以让我们获得丰富的粮食作物和织物！#r #r#cfabf8f种植：#r#W在#gfff0f0大理欧阳大叔（43，130）#g000000#W、#gfff0f0公孙大叔（277，167）#g000000#W、#gfff0f0苏州林和靖（63，200）#g000000#W、#gfff0f0楼兰城张亦耕（74，246）#g000000#W、#gfff0f0洛阳刘亦农（218，262）#g000000#W、#gfff0f0束河古镇张亦田（278，278）#g000000#W处都可以学习#gfff0f0种植技能#g000000#W。#r #r#cfabf8f学习种植技能的条件是：#r#W玩家的等级达到#gfff0f020级#g000000#W即可。#r #r#cfabf8f两种作物：#r#W食物类：主要用来烹饪。#r织物类：用来作为缝纫的原材料，一个成功的裁缝需要大量的织物。#r1级种植技能学会种植的作物：小麦、苎麻#r2级种植技能学会种植的作物：大米、草棉#r3级种植技能学会种植的作物：玉米、亚麻#r4级种植技能学会种植的作物：花生、木棉#r5级种植技能学会种植的作物：红薯、黄麻#r6级种植技能学会种植的作物：高粱、云棉#r7级种植技能学会种植的作物：芝麻、槿麻#r8级种植技能学会种植的作物：绿豆、绒棉#r9级种植技能学会种植的作物：黄豆、青麻#r10级种植技能学会种植的作物：蚕豆、彩棉#r #r#cfabf8f四座城池出产的作物有：#g000000#W#r大理出产的作物有：小麦、大米、红薯、芝麻、黄豆、芋头、苎麻、木棉、槿麻、陆地棉。#r洛阳出产的作物有：小麦、玉米、花生、高粱、蚕豆、马铃薯、苎麻、草棉、黄麻、绒棉、罗布麻。#r苏州出产的作物有：小麦、大米、红薯、绿豆、黄豆、蚕豆、苎麻、亚麻、云棉、青麻、彩棉。#r楼兰出产的作物有：芝麻、绿豆、黄豆、蚕豆、槿麻、绒棉、青麻、彩棉。#r束河古镇出产的作物有：小麦、大米、玉米、花生、红薯、高粱、芝麻、绿豆、黄豆、蚕豆、苎麻、草棉、亚麻、木棉、黄麻、云棉、槿麻、绒棉、青麻、彩棉。#r #r种植的时候需要#gfff0f0田地#g000000#W，在每个城市的周边都有。种植的时候还可以选择#gfff0f0晚产#g000000#W和#gfff0f0早产#g000000#W，晚产的成熟时间大约为1个多小时，早产的成熟时间大约为5分钟左右。
4110	event_liveabilityevent_0011	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4111	event_liveabilityevent_0012	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4112	event_liveabilityevent_0013	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4113	event_liveabilityevent_0014	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4114	event_liveabilityevent_0015	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4115	event_liveabilityevent_0016	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4116	event_liveabilityevent_0017	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4117	event_liveabilityevent_0018	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4118	event_liveabilityevent_0019	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4119	event_liveabilityevent_0020	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4120	event_liveabilityevent_0021	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4121	event_liveabilityevent_0022	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4122	event_liveabilityevent_0023	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4123	event_liveabilityevent_0024	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4124	event_liveabilityevent_0025	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4125	event_liveabilityevent_0026	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4126	event_liveabilityevent_0027	如果你拥有一颗平常心，就会觉得采药是一件惬意的事情，拿上小镰刀，漫步在山间，伴着鸟语花香，在发现一株稀有药草的一刹那那种幸福的感受有的人永远也无法拥有，因为那些人心中只有钱，再美好的事物在他们心中也只不过是更值钱而已。
4127	event_liveabilityevent_0028	开始种植后，会看到田里显示你种下的幼苗，这时候你就可以去做自己的事情了，不需要照顾田里的庄稼。但是不要忘了，40分钟以后一定要回来收庄稼，否则过了50分钟，别人就会把你的庄稼收走了。
4128	event_liveabilityevent_0029	等级达到30级就可以学习药理技能。药理技能是一种辅助技能，药理技能的等级越高，制药技能消耗的活力越少，且能增加额外获得物品的几率，药理技能最高可以学到100级。
4129	event_liveabilityevent_0030	等级达到30级就可以学习养生法技能。养生法技能是一种辅助技能，养生法技能的等级越高，烹饪技能消耗的活力越少，且能增加额外获得物品的几率养生法技能最高可以学到100级。
4130	event_liveabilityevent_0031	可以提升血上限。
4131	event_liveabilityevent_0032	可以提升气上限。
4132	event_liveabilityevent_0033	可以增加活力上限。
4133	event_liveabilityevent_0034	可以增加精力上限。
4134	event_liveabilityevent_0035	可以增加活力回复速度。
4135	event_liveabilityevent_0036	可以增加精力回复速度。
4136	city0_levelup_0001	#W，想要闯荡江湖，光靠武功是不行的。有一手好的烹饪技能，才能做出可口的饭菜，迅速恢复自己和朋友的体力。#r  你现在已经拥有制做#Y馒头#W的能力了，做出一个#Y馒头#W给我看看吧。如果你对制做#Y馒头#W的流程还有疑问的话，可以去问问我兄弟#R杜子飞#W。
4137	scene_0001	恭喜你升到10级了！现在你可以选择拜入九大门派了。你可以去洛阳逛逛，10~15级可以从洛阳西门去敦煌打怪升级。另外你还可以学采矿、采药等很多生活技能。祝你游戏开心。
5000	TALK_help1_001	#e010101#G10级之前都到#Y赵天师#G那里领取新手任务做，会比较快的升级。
5001	TALK_help1_002	#e010102#G西大街酒店的烹饪大师#Y杜子飞#G会教你怎样做#Y馒头#G。
5002	TALK_help1_003	#e010103#G大理东门通往#Y无量山#G，大理西门通往#Y剑阁#G，都适于新手。
5003	TALK_help1_004	#e010104#G新手应该做哪些事情呢？这样的问题，可以找四大善人#Y钱龙#G问问。
5004	TALK_help1_005	#e010105#G大理南门通往#Y洱海#G，那里对于新手来说过于危险，不去为好。
5005	TALK_help1_006	#e010106#G新手可以在五华坛找九大门派的接引使，要求去各个门派观光一番。
5006	TALK_help1_007	#e010107#G你到10级了吗？10级玩家前往各门派去拜师，他们是不会拒绝你的。
5007	TALK_help1_008	#e010108#G洛阳和苏州的守备森严，如果你还不是九大门派弟子，恐怕进不了城。
5008	TALK_help1_009	#e010109#G大理西门和东门附近，都有#Y江湖游医#G，他们愿意免费为新手治疗。
5009	TALK_help1_010	#e010110#G你可以选择#Y锁定视角#G或者#Y旋转视角#G，都试一下吧，看看哪种更习惯。
5010	TALK_help1_011	#e010111#G按一下键盘的#YTAB键#G，就可以看到整个地区的地图，还有地名标注哦。
5011	TALK_help1_012	#e010112#G试着说句话吧，问候一下周围的人。输入“#Y你好#G”，再回车就可以了。
5012	TALK_help1_013	#e010113#G江湖民谣：星宿坐牦牛，逍遥骑白鹿。武当乘仙鹤，峨嵋驾青凤。少林降恶虎，丐帮御灰狼。明教走金狮，天山有神雕。天龙千里马，相伴闯江湖。
5013	TALK_help1_014	#e010114#G大理、洛阳都有#Y漕运使#G，他们如果让你帮忙#Y漕运#G，你就有的赚了。
5014	TALK_help1_015	#e010115#G选中某玩家之后，可以点击鼠标右键，出现与他的交互菜单，比如加好友、交易。
5015	TALK_help1_016	#e010116#G广告：椰风树影，碧海银沙 － 这就是充满财富的#Y玄武岛#G，洛阳珍兽店有专人护送前往。
5016	TALK_help1_017	#e010117#G现在可不允许你轻易PK，如果手痒痒，不妨到大理城#Y尚武台#G找人切磋切磋。
5017	TALK_help1_018	#e010101#G广告：九大门派，对普通人来说都是高不可攀的 － 加入九大门派，你的江湖才精彩！
5018	TALK_help1_019	#e010101#G10级之前都到#Y赵天师#G那里领取新手任务做，会比较快的升级。
5019	TALK_help1_020	#e010101#G如果要加血可以打开#Y生活技能，烹饪出馒头#G，在学习新手技能时推荐优先#Y找峨嵋路三娘学习治疗#G。
5020	TALK_help1_021	#e010101#G当你得到#Y蓝色装备#G可以按装备类型，武器去武器店，防具去衣店，饰品去饰品店，分别购买各自的#Y鉴定符#G。
5021	TALK_help1_022	#e010101#G您是否在玩家过多的地方，#Y看不到游戏中的NPC呢？#G只是按下#YF11#G，玩家名就会隐藏，再次按下F11就会恢复。
5022	TALK_help2_001	#e010101#G10级到15级最适合战斗的地方是#Y洛阳#G西门的#Y敦煌#G，侠士侠女们，还犹豫什么？
5023	TALK_help2_002	#e010101#G在洛阳商贾云集，热闹非凡，在这里你可以找到很多#Y生活技能的大师#G来学习。
5024	TALK_help2_003	#e010101#G10级以上在各门派已经可以接到门派任务，每天#Y前20个是多倍的经验值#G，很爽得哦。
5025	TALK_help2_004	#e010101#G你想要可爱的珍兽吗？在#Y洛阳（183，159）#G的#Y云渺渺#G那里可以带你去#Y珍兽岛#G，也会发布#Y捉珍兽任务#G。
5026	TALK_help2_005	#e010101#G缺钱花吗？在#Y洛阳（230，179）#G可以接到#Y漕运任务#G，加油哦！
5027	TALK_help2_006	#e010101#G拜入了门派，当然要#Y学习门派的心法#G，心法越高使用技能战斗力越高，当然效率也会更高。
5028	TALK_help2_007	#e010101#G点击#YTAB可以打开当前场景地图#G，#Y默认键Alt+m可以打开世界地图#G，#Y在地图上右键按住可以拖动地图#G。
5029	TALK_help2_008	#e010101#G无论是师门技能、生活技能还是常用的物品，都#Y可以拖到屏幕下方的快捷栏#G，#Y使用F1~F9#G就可以使用了。
5030	TALK_help2_009	#e010101#G自力更生，自给自足，#Y学会生活技能#G，采集到有用的原料，制作出好用的物品，使你在天龙世界纵横无敌。
5031	TALK_help2_010	#e010101#G“一个篱笆三个桩，一个好汉三个帮”，朋友的好处是你想不到的，#Y对你身边的玩家#G，或者#Y在聊天显示框中玩家的名字#G，右键打开菜单，左键点击#Y“加为好友”#G就好了。
5032	TALK_help2_011	#e010101#G感情需要培养，友情需要维护，#Y默认键Alt+f#G经常有朋友聊聊，才不会疏远。
5033	TALK_help2_012	#e010101#G如果觉得自己的钱不够花，只有你有#Y精力#G，可以去洛阳的#Y酒店（138，140）打工#G，稳定的收入哦。
5034	TALK_help2_013	#e010101#G每天回到苏州城，你都可以找韦大叔（239，101）试试自己的运气，100金的大奖等你拿哦！
7176	netManager_Info_Server_Not_Work_First	断开链接，可能该场景已经关闭！
7177	Mis_K_Wuliang_1000000	  $N，你来得正好，我的生意已经快被高山白猿毁掉了！#r  也许听起来很奇怪，但这是事实。#G辕门坝#W是我们商会车队的必经之路，无量山地形复杂，车队都是依靠#G辕门坝#W的路牌来辨认道路。可是最近高山白猿经常破坏#G辕门坝#W的路牌，弄得车队经常迷路。#r  不光是我，其他商人们也都很生气。#r  以前无量派的人还会来管这件事情，现在他们东宗和西宗争夺剑湖宫的居住权，都忙着比武了，别的事情都不过问。你去帮我杀死8只#R高山白猿#W[46，149]，教训它们一下，来保护我们的生意。
7178	Mis_K_Wuliang_1000001	  不知道为什么，虽然我们无量剑的弟子尽力清除骚扰辕门坝的#R高山白猿#W，但是发现有越来越多的怪物往#G剑湖宫#W这边涌来，其中有些是凶猛的#R闪电豹#W。#r  它们一直在#G剑湖宫#W外徘徊，吓得很多女弟子都不敢出去。#r  唉，无量剑内耗不断，现在别说救人，自顾不暇啊。#r  少侠可否帮忙杀死8只宫外的#R闪电豹#W[187，126]，好让我的女徒弟们可以自由进出#G剑湖宫#W。
7179	Mis_K_Wuliang_1000002	  啊，真是让人痛苦死了。#r  $N少侠，我正在找你呢。那天我和干师兄去#G无量玉璧#W玩，结果我们迷路了，走到了下坝子。#r  下坝子密密麻麻的都是#R山蛛#W啊，那些#R山蛛#W好可怕，看着就恶心，我们只好闭上眼睛，乱打乱撞，终于逃回了#G剑湖宫#W。你去帮我杀死那些讨厌的#R山蛛#W[152，179]吧，谢谢你啦，只要杀死8只就好了。
7180	Mis_K_Wuliang_1000003	  很多年前，我们师祖为了防止这些怪物骚扰行人和村民，于是将山蛛的首领“#R大铁网#W”禁锢在#G剑湖宫#W后山，所以这么多年来，无量山的山蛛一直不敢嚣张。#r  但是最近无量山的山蛛大量出现，一定是大铁网那边出了什么问题！#r  我听左师兄说，前些时候好像有神农帮的人偷偷溜进宫来了。可能就是他们把大铁网放出来了，才会引来这么多的#R山蛛#W。$N，现在只有你才能对付得了它。在剑湖宫中找到#R大铁网#W[270，210]，把它杀死，才能彻底解救#G剑湖宫#W！
7181	Mis_K_Wuliang_1000004	  果然不出我之所料！#r  左师兄受到了神农帮的胁迫。神农帮把左师兄的小儿子抓走，并且答应帮助左师兄战胜我们西宗，目的就是把安静和平的无量山变成阿鼻地狱。#r  虽然我和左师兄为了这五年一次的比武斗剑争的不可开交，但是毕竟我们是同门师兄妹，师父留下的这无量剑派，这#G剑湖宫#W，这#G无量玉壁#W，这无量山，怎么可以落入他人之手呢？#r  幸好神农帮现在也发生了混乱，似乎就是昨天那个青年书生和小姑娘搞的鬼。现在神农帮只剩下了特使#R布尔善#W还留在#G剑湖宫#W控制左师兄。#r  $N，杀掉#R布尔善#W！你千万小心，这家伙的实力是神农帮第一流的。
7182	Mis_L_Wuliang_1030000	  $N少侠，你来得真是太好了！#r  师父让我去帮辕门坝的商人和村民清理#R高山白猿#W，但是……今天比武之后，干光豪干师兄约我去看无量玉璧，我走不开的。麻烦你去帮我杀#R高山白猿#W吧，带8个#Y高山白猿的牙齿#W回来，我好告诉师父，她交代我的任务完成了。#r  谢谢你啦！
7183	Mis_L_Wuliang_1030001	  $N少侠，出大事情了！#r  昨天比武的时候，一个青年书生和一个小丫头来搅局，结果龚光杰师兄不幸被那个小丫头的闪电貂咬伤了，中了毒。小丫头身上又没有带解药。#r  师父决定自己配制解药来试试，现在还缺少12个#Y大黄蜂的毒囊#W，麻烦你帮我们去杀死#R大黄蜂#W[127，82]，带12个#Y毒囊#W回来，无量山的#G引蜂坡#W就有大量的大黄蜂。#r  人命关天，速去速回。
7184	Mis_S_Wuliang_1010000	  辕门坝必须靠一个稳定的力量来保护商道，而不是寄希望于偶尔路过的英雄人物，比如你，$N。#r  最稳定的力量，莫过于无量剑派了。无量剑派虽然不是九大门派之一，但也是习武之人，总应该以为一方百姓谋利为己任。我和无量剑派东宗掌门左子穆有数面之缘，所以想请他派无量弟子来保护商道不受损害。#r  帮我把这封#Y信#W送给剑湖宫的#R左子穆#W吧，我们在辕门坝准备筵席，欢迎来帮忙的勇士们。
7185	Mis_S_Wuliang_1010001	  果然不出我之所料！#r左师兄受到了神农帮的胁迫。神农帮把左师兄的小儿子抓走，并且答应帮助左师兄战胜我们西宗，目的就是把安静和平的无量山变成阿鼻地狱。#r  幸好神农帮现在也发生了混乱，似乎就是昨天那个青年书生和小姑娘搞的鬼。现在神农帮的人马都返回他们的老巢了，只剩下了特使布尔善还留在剑湖宫控制左师兄。#r  神农帮要再来无量山的话，敦煌是他们的必经之路，只要能在敦煌阻拦住他们，就能保证无量山的安宁。#r  请你把这封#Y信#W交给大宋敦煌#R卫戍#W司令，杨家将血脉的唯一后裔#R杨文广#W，让他出兵守住各处要道，不让神农帮的人通过。
7186	Mis_E_Wuliang_1020000	  东西二宗比武已经基本上结束了，东宗三胜一负，已经获胜。#r  此次比武又输给东宗，真是心有不甘！可惜我的得意弟子#R唐光雄#W有事未归，否则，哼，究竟鹿死谁手还不一定呢。唉，西宗五年内又和“无量玉壁”无缘了。#r  在这#G无量山#W中，有一个幽谷深潭，天气好的话，可以透过薄雾，看到深潭对岸一块平整如镜的巨石，仿佛仙子的妆镜，那就是传说中的无量玉璧。#r  我从小就听到过传说，玉璧之上隐约会出现一对男女剑仙练剑的影像，无量剑派的剑法，有好多就是本门前辈从这些影像中悟出来的。#r  你替我去看看#G无量玉璧#W吧，快点回来，把我的思念带回来。
7187	Mis_K_Jiange_1000010	  我们遇到危险了！#r  $N，久闻你的大名，请帮助我们！#r  最近我们村中总是失窃东西，更有甚者，连#G武侯祠#W的贡果也会被偷，要么早上少三个晚上少四个，要么就是晚上少三个早上少四个！我们的村民都是当年诸葛武侯的大弟子姜维姜伯约的后代，这是在挑畔，哦，是挑衅！#r  我觉得这个窃贼很有可能就是#R蜀道白猿#W，帮我去杀死8个#R蜀道白猿#W，让他们再也不敢来偷东西。
7188	Mis_K_Jiange_1000011	  再也不能忍受了！#r  $N，你就是传说中从大理城来的勇士吧，现在我们遇到危险了！你一定要帮助我们！#r  最近有一个可恶的窃贼来到了我们的村子，他盗窃之余，还要把各家各户的东西翻得乱七八糟。我们的村民都是当年诸葛武侯的大弟子姜维姜伯约的后代，这个窃贼居然敢冒天下之大不韪，来我们村子里偷窃，真是……#r  我觉得这个窃贼很有可能就是#R蜀道黑猿#W，帮我去杀死8个#R蜀道黑猿#W，让他们再也不敢来偷东西。
7189	Mis_K_Jiange_1000012	  最近村子基本不怎么失窃了，我相信这是你的功劳，$N。#r  但是村子里的人开始不停地受到鬼面侏儒的攻击，真是不知道触犯了哪路神明了。#r  难道是因为今年寒食节我偷偷吃了一次炖肉，冒犯了介子推？你说这晋文公也是，你烧死了人家介子推，却不许我们吃炖肉，当了霸主也不能这么横啊。#r  以后我决定，每年寒食节都不动烟火了，改吃点别的。要不，就吃点凉拌炖肉吧。#r  啊，忘了说正事了，$N。快帮我去杀死8个#R鬼面侏儒#W，让他们不再来侵害村子。
7190	Mis_K_Jiange_1000013	  告诉你一个不幸的消息，$N。#r  我们在#G剑阁#W发现了修罗小鬼。#r  诸葛武侯的遗书中记载，修罗小鬼出现在一个地方后，会慢慢积攒邪恶的势力，成长为恐怖的厄修罗，并最终把这片地方变成修罗的领土。#r  我们现在必须去消灭#R修罗小鬼#W，才能继续生存。我知道你这样的勇士，是不会看着诸葛武侯长眠着的这片土地陷入修罗的魔掌的。
7191	Mis_L_Jiange_1030010	  嘘——#r  我经多年研究发现，这个庙里埋藏着一本书，看过这本书以后，就能无敌于天下。你可别和别人说，尤其是我大哥时迁。#r  另外，他们都管这个庙叫#G五侯祠#W，那么哪里可能就有六侯祠，七侯祠，我只要把这些庙里的宝贝全找到，我就能发达了啊哈哈哈……#r  你先帮我去找几把钥匙吧，我已经能确定钥匙不在姜家集了，那里我翻过很多遍了……得到宝藏之后我不会亏待你的。#r  其中一把#Y红色宝藏钥匙#W在一只名叫“舞空”的#R蜀道黑猿首领#W手中，去帮我抢来——哦，我是说，帮我拿来。
7192	Mis_L_Jiange_1030011	  嘘——#r  我经多年研究发现，这个庙里埋藏着一本书，看过这本书以后，就能无敌于天下。你可别和别人说，尤其是我大哥时迁。#r  你先帮我去找几把钥匙吧，我已经能确定钥匙不在姜家集了，那里我翻过很多遍了……得到宝藏之后我不会亏待你的。#r  其中一把黄色宝藏钥匙，在一只名叫“浮桥”的#R草人首领#W手中。天知道这些草人是怎么活动起来的。不过听村民们说，这片地方很早以前就有木头做的牛和硫磺做的马来回走路，运送粮食——哎，你说他们也不怕着了火——这么说来，草人会动似乎也不奇怪。#r  快去把#Y钥匙#W拿来吧。
7193	Mis_L_Jiange_1030012	  嘘——#r  我经多年研究发现，这个庙里埋藏着一本书，看过这本书以后，就能无敌于天下。你可别和别人说，尤其是我大哥时迁。#r  你先帮我去找几把钥匙吧，我已经能确定钥匙不在姜家集了，那里我翻过很多遍了……得到宝藏之后我不会亏待你的。#r  其中一把#Y蓝色宝藏钥匙#W，在一只名叫“大脸”的#R鬼面侏儒首领#W手中，把它给我拿来。
7194	Mis_S_Jiange_1010010	  姜末又在胡乱猜疑了。不错，我们姜家集的村民都是姜伯约的后代，代代为武侯守墓，但这点名气也吓不住那些窃贼啊。#r  窃贼一定另有其人的，不要听姜末这孩子瞎说。#r  我想到窃贼想在剑阁找到食物和水，也不是一件容易的事情。方圆百里之内，能提供食物和水的地方，除了姜家集，就只有武侯祠了。那么窃贼很有可能藏身在武侯祠的。#r  $N，拜托你去#G武侯祠#W看看吧，也许能找到什么奇怪的人也说不定。
7195	Mis_S_Jiange_1010011	  哎呀，你终于又来了，$N。#r  我的天哪，为什么，我得到宝藏了，可是这无敌于天下的宝藏，居然是一本#Y书#W。书皮上写着三个字，一个都不认识。#r  你说说这世界上还有天理吗？明明是歧视我们非知识分子啊，搞个无敌于天下的宝藏出来，非要搞成一本书，故意让我们看不懂的吧。我要认识字我还做贼干嘛？早就去做教书先生了！#r  把它拿给我师兄#R时迁#W吧，我拿了它也不能无敌于天下啊。
7196	Mis_S_Jiange_1010012	  修罗小鬼又重生了，而且重生的速度超出我们的想象。#r  我知道你可以再去帮我们杀掉修罗小鬼，但这毕竟不是长远之计，我们不可能永远的受着你的庇护的。#r  我们需要国家在姜家集驻军，来帮我们战胜邪恶的势力。#r  ，请你把这封#Y信#W交给大宋#G敦煌#R卫戍司令#W，杨家将血脉的唯一后裔杨文广，让他出兵来帮助我们。#r  敦煌就在剑阁的北方。
7197	Mis_K_DunHuang_1000020	  我们马上要顶不住了，$N！#r  作为杨家将的后代，杨令公血脉的唯一后裔，我很不愿意得出这个结论。但作为一个带兵的将军，我必须承认，我们马上要顶不住了，必须放弃玉门关，放弃敦煌，撤回本土。#r  #G敦煌#W现在只剩下了那些凶恶的西夏士兵，以及那些同样凶恶的沙坡狼。#r  现在去杀死12只#R沙坡狼#W，算是……我们为这片可爱的土地做的最后一点事情。
7198	Mis_K_DunHuang_1000021	  好久不见了，$N！现在我是西夏国的汉军团了，你也是来帮助我们的吗？这位是我们的将军——朱王礼朱将军。#r  〈赵行德指了指他身边的将军，朱王礼向你略一欠身，并不答话〉#r  西夏终于和宋朝开战了啊。我们汉军团在平定了回鹘、龟兹之后，刀锋要终于指向自己的父母之邦了。#r  这是夏王李秉常的命令。#r  让那些西夏兵去执行这个命令吧。我们最好是一直做一些清理残破兵俑的工作。#r  去杀死12个#R残破兵俑#W，然后回到我这里来。
7199	Mis_K_DunHuang_1000022	  好久不见了，$N！现在我是西夏国的汉军团了，你也是来帮助我们的吗？这位是我们的将军——朱王礼朱将军。#r  〈赵行德指了指他身边的将军，朱王礼向你略一欠身，并不答话〉#r  西夏终于和宋朝开战了啊。我们汉军团在平定了回鹘、龟兹之后，刀锋要终于指向自己的父母之邦了。#r  这是夏王李秉常的命令。#r  让那些西夏兵去执行这个命令吧。我们最好是一直做一些清理荒原豹的工作。#r  去杀死12个#R荒原豹#W，然后回到我这里来。
7200	Mis_K_DunHuang_1000023	  玉门关已经守不住了。#r  我虽然做了三十年敦煌太守，又做了五年玉门关太守，但我本质上是一个艺术家。#r  〈曹延惠流出了眼泪〉#r  $N！你为什么要笑呢？你看看我收藏的艺术品目录，你就不会再笑了吧。这些伟大的艺术品，都会在玉门关的战争中被摧毁的。我死不足惜，但这些艺术品被毁了的话，这是人类的灾难……#r  我早就在敦煌发现了一片地方，那里叫做#G千佛洞#W，是北魏皇帝下令修建的一个石窟，有一些很精美的壁画和雕塑。我打算把我的藏品都放到那里去，然后封藏，留给我们的后人来发掘吧。#r  现在要拜托你的事情，就是清除#G千佛洞#W附近的#R修罗探子#W。我们不能让任何人知道这件事情。
7201	Mis_L_DunHuang_1030020	  谁也不用去救王女了。#r  放开我，$N！因为她已经死了。#r  〈朱王礼大声吼着〉#r  她死了你没有听到吗？#r  她行刺李秉常没有成功，从城头上跳下来……她死了你知道吗？#r  〈朱王礼拿出一串珠饰，静静地看着，一滴泪水落在珠饰上，马上就被风沙吹干了〉#r  〈朱王礼忽然压低了声音〉#r  我们一定要杀掉李秉常，给她报仇。行德那边我去安排，现在你要做的事情就是，干掉正在玉门关外巡逻的西夏卫戍司令#R李重贵#W，把他的首级交给宋军司令#R杨文广#W。#r  $N，这不是一件小事。李重贵死了，杨文广一定会派兵反攻玉门关，西夏部队就会陷入混乱。那时候，我们的机会就来了……
7202	Mis_S_DunHuang_1010020	  toymaq bolmasar oo tutyaqlanmaq bolmasar？#r  〈她有一双清澈的眼睛〉#r  〈她注视着你，说着你完全不理解的语言〉#r  burtmak bolmaz oo at ong bolmasar？#r  〈她的服饰，好像是远在敦煌以西的回鹘部落，王女的服饰〉#r  〈她微微一笑，不再说话了〉#r  〈她把一封信拿在手上。谢天谢地，信纸上有三个汉字：“#R赵行德#W”，是一个你很熟悉的名字〉#r  〈她指了指#G玉门关#W的方向〉
